Nose_x,Nose_y,Nose_c,Neck_x,Neck_y,Neck_c,RShoulder_x,RShoulder_y,RShoulder_c,RElbow_x,RElbow_y,RElbow_c,RWrist_x,RWrist_y,RWrist_c,LShoulder_x,LShoulder_y,LShoulder_c,LElbow_x,LElbow_y,LElbow_c,LWrist_x,LWrist_y,LWrist_c,MidHip_x,MidHip_y,MidHip_c,RHip_x,RHip_y,RHip_c,RKnee_x,RKnee_y,RKnee_c,RAnkle_x,RAnkle_y,RAnkle_c,LHip_x,LHip_y,LHip_c,LKnee_x,LKnee_y,LKnee_c,LAnkle_x,LAnkle_y,LAnkle_c,REye_x,REye_y,REye_c,LEye_x,LEye_y,LEye_c,REar_x,REar_y,REar_c,LEar_x,LEar_y,LEar_c,LBigToe_x,LBigToe_y,LBigToe_c,LSmallToe_x,LSmallToe_y,LSmallToe_c,LHeel_x,LHeel_y,LHeel_c,RBigToe_x,RBigToe_y,RBigToe_c,RSmallToe_x,RSmallToe_y,RSmallToe_c,RHeel_x,RHeel_y,RHeel_c
289.558,309.643,0.232676,209.056,292.185,0.712134,191.538,312.269,0.73048,201.634,432.913,0.756017,231.902,515.892,0.879714,219.216,272.052,0.499979,229.222,387.634,0.412073,231.865,485.712,0.28974,131.227,453.104,0.698019,111.108,455.606,0.672281,151.377,611.305,0.807689,146.238,789.893,0.747772,151.38,453.014,0.625081,171.52,588.778,0.748496,188.982,709.449,0.809242,292.13,294.63,0.262396,0.0,0.0,0.0,272.003,272.043,0.653264,0.0,0.0,0.0,249.464,706.902,0.776378,246.817,696.888,0.750348,176.479,729.564,0.746677,211.644,812.44,0.777014,191.564,815.073,0.778506,128.682,802.487,0.72557
284.598,307.226,0.316734,209.076,292.111,0.734211,191.539,309.727,0.737862,196.564,427.872,0.763678,231.871,513.423,0.884054,219.253,274.528,0.515403,229.298,390.151,0.440895,231.893,490.775,0.354938,131.205,453.086,0.69081,111.09,455.567,0.674009,151.353,608.904,0.801061,146.273,792.314,0.74674,151.362,453.014,0.614065,171.529,591.199,0.761738,186.575,711.856,0.788336,289.615,292.164,0.346124,0.0,0.0,0.0,269.556,269.535,0.586017,0.0,0.0,0.0,251.822,709.489,0.819977,246.86,699.432,0.760597,174.042,729.564,0.671344,211.734,812.458,0.766028,191.652,815.099,0.758077,128.728,804.958,0.70194
297.153,302.183,0.222673,209.105,292.121,0.733681,191.584,309.777,0.745659,199.112,427.915,0.761497,231.888,513.421,0.895236,221.702,272.079,0.51145,229.313,385.165,0.401969,231.894,488.221,0.259685,131.209,453.074,0.694873,111.104,455.546,0.674612,151.373,611.299,0.811573,146.241,789.947,0.74823,151.358,453.014,0.615128,171.548,591.236,0.765047,188.936,712.029,0.803732,294.707,289.523,0.257243,0.0,0.0,0.0,271.977,266.946,0.609407,0.0,0.0,0.0,251.944,711.953,0.82152,249.296,704.438,0.754519,174.067,732.131,0.663393,211.674,812.409,0.768661,191.61,815.059,0.773317,128.73,802.518,0.703726
297.137,302.183,0.213762,209.1,292.101,0.733943,191.599,309.734,0.73968,201.597,430.292,0.758371,231.889,513.424,0.895643,219.238,272.08,0.513681,229.275,385.142,0.39388,231.902,488.172,0.237317,131.198,453.081,0.69028,111.118,455.56,0.672028,151.379,611.327,0.809129,146.25,789.949,0.749299,151.326,453.015,0.61062,171.542,591.232,0.759476,188.932,712.032,0.803857,297.152,289.521,0.24551,0.0,0.0,0.0,272.042,266.944,0.61308,0.0,0.0,0.0,251.946,711.955,0.813556,249.293,704.447,0.750139,174.07,732.137,0.657324,211.661,812.408,0.772698,191.601,815.058,0.778295,128.738,802.522,0.703341
284.558,304.734,0.360173,209.072,292.132,0.728739,191.549,312.169,0.742933,204.089,430.353,0.769651,231.922,513.447,0.87468,219.249,274.519,0.513744,229.282,382.659,0.388341,231.84,485.668,0.240496,131.25,453.063,0.706336,111.145,455.572,0.679828,151.399,608.891,0.797593,146.222,787.42,0.735763,151.388,452.963,0.631217,171.566,588.75,0.741673,186.583,712.008,0.816017,289.548,292.073,0.396746,0.0,0.0,0.0,269.476,269.45,0.614325,0.0,0.0,0.0,251.943,714.586,0.754183,249.296,711.896,0.718142,173.941,732.088,0.731517,209.24,810.054,0.775226,191.529,815.018,0.777831,128.694,800.003,0.729242
292.117,297.168,0.319757,209.129,292.085,0.732301,191.632,309.773,0.730301,206.566,430.463,0.769992,234.276,513.501,0.866503,221.758,272.02,0.502401,229.342,385.113,0.35492,231.827,483.16,0.188246,131.264,452.99,0.695343,111.167,453.098,0.676027,151.472,608.886,0.788536,146.219,787.428,0.742682,151.386,450.538,0.62329,173.96,588.795,0.74551,188.931,714.479,0.836082,292.092,284.605,0.313083,0.0,0.0,0.0,259.491,254.408,0.514243,0.0,0.0,0.0,249.46,719.561,0.794244,246.802,714.465,0.781667,173.964,734.505,0.776463,209.228,810.059,0.785027,191.514,815.022,0.792646,128.704,800.02,0.742179
289.537,297.155,0.406216,209.145,292.083,0.74077,191.57,309.776,0.744219,206.59,432.927,0.775045,234.311,515.893,0.855626,224.267,272.039,0.505597,229.276,385.147,0.381646,231.89,483.177,0.211331,131.259,453.003,0.70174,111.101,453.098,0.68496,153.85,608.901,0.78504,146.217,787.423,0.741803,151.436,450.574,0.627894,174.044,588.791,0.736161,188.906,714.497,0.822214,287.137,284.589,0.379539,307.156,284.588,0.0834923,252.003,249.442,0.577834,0.0,0.0,0.0,251.919,719.582,0.792239,246.914,714.476,0.786543,173.926,734.529,0.771858,209.23,810.042,0.790823,191.513,815.007,0.79454,128.703,800.022,0.738565
292.106,294.652,0.239484,209.109,292.153,0.729092,191.549,309.813,0.755328,201.663,432.865,0.779381,234.35,513.488,0.851796,224.205,274.497,0.510592,229.331,390.122,0.468137,231.91,488.208,0.343535,131.282,452.962,0.685709,113.64,453.083,0.658675,153.882,608.852,0.766346,146.232,787.405,0.74181,151.343,450.491,0.613679,174.054,588.808,0.73846,188.957,714.559,0.823516,292.172,284.529,0.255411,0.0,0.0,0.0,271.967,264.461,0.593591,0.0,0.0,0.0,251.929,719.562,0.788474,246.921,714.489,0.781072,173.975,734.602,0.765049,211.639,810.063,0.788503,191.556,815.021,0.793171,128.714,799.996,0.734767
289.612,294.662,0.363575,209.169,292.222,0.7362,191.558,309.795,0.769042,204.144,432.966,0.774059,234.407,513.486,0.840106,226.722,279.528,0.514058,229.349,390.149,0.504027,231.92,488.203,0.347602,133.751,453.02,0.686708,111.228,455.505,0.675881,153.858,606.372,0.761046,146.235,787.421,0.742614,153.924,450.58,0.611544,176.525,588.764,0.736105,188.973,714.572,0.823045,289.612,282.037,0.346537,307.232,279.612,0.0741487,264.44,254.46,0.529966,0.0,0.0,0.0,251.959,719.533,0.783502,249.302,714.485,0.783364,173.977,734.617,0.762838,211.607,810.053,0.794186,191.541,815.008,0.798364,128.708,800.003,0.728506
292.104,294.673,0.260939,209.178,292.204,0.733293,191.64,309.744,0.752521,206.593,433.007,0.770698,234.412,513.487,0.838949,224.257,277.081,0.508111,229.326,390.16,0.469258,234.278,488.192,0.320267,133.745,453.012,0.685858,113.591,453.128,0.673306,153.843,606.367,0.764459,146.235,787.426,0.742789,153.897,450.566,0.612489,176.507,588.779,0.740792,188.97,714.568,0.824549,292.184,282.086,0.265464,0.0,0.0,0.0,272.003,264.427,0.55967,0.0,0.0,0.0,251.956,719.522,0.780511,249.299,714.474,0.779205,173.971,734.615,0.766803,211.626,810.063,0.792452,191.55,815.021,0.795177,128.712,800.006,0.729401
297.157,299.656,0.169276,209.186,292.226,0.735185,191.615,309.758,0.758415,204.145,432.893,0.785133,236.786,513.481,0.841848,224.278,279.525,0.504796,231.727,390.163,0.486301,234.313,485.674,0.323582,131.338,452.998,0.697162,111.226,453.093,0.679337,153.925,603.903,0.754425,146.24,789.829,0.751821,151.451,450.568,0.629705,181.506,586.271,0.72884,189.03,714.507,0.835128,302.203,284.601,0.176102,0.0,0.0,0.0,274.539,266.968,0.568853,0.0,0.0,0.0,251.919,719.529,0.79738,246.924,714.483,0.790227,174.011,734.542,0.774621,211.639,812.412,0.795715,191.557,815.043,0.798724,128.713,800.033,0.736356
297.157,299.694,0.189722,209.213,294.692,0.734217,191.552,312.213,0.778285,206.605,435.39,0.780542,236.843,513.476,0.838837,226.79,279.58,0.509011,231.844,390.162,0.508963,234.328,485.674,0.319445,133.758,452.978,0.696275,113.658,453.072,0.681528,156.419,601.38,0.746748,146.251,787.421,0.747881,153.852,450.554,0.631312,183.991,586.223,0.726333,188.991,714.482,0.83022,299.656,287.118,0.204091,0.0,0.0,0.0,272.142,267.003,0.59108,0.0,0.0,0.0,251.858,719.545,0.803993,246.864,714.504,0.790408,173.992,734.5,0.773649,211.614,812.41,0.795219,191.537,815.029,0.79751,128.703,800.017,0.718699
292.052,292.215,0.754985,211.595,292.126,0.765434,191.581,309.656,0.751603,204.179,432.831,0.785503,236.864,513.419,0.840388,229.248,277.043,0.550927,231.814,392.655,0.482452,234.299,483.199,0.309198,133.754,450.564,0.701341,116.115,452.986,0.686924,156.437,603.847,0.731554,146.239,787.37,0.745917,153.816,450.514,0.640488,183.993,586.221,0.72146,188.986,714.442,0.835701,289.607,282.082,0.719721,294.718,289.453,0.050475,254.409,251.925,0.883174,0.0,0.0,0.0,251.83,719.567,0.807828,246.84,714.511,0.789832,173.976,732.149,0.780865,209.228,810.06,0.792292,191.506,815.01,0.793413,128.709,799.985,0.72128
292.173,292.158,0.346034,211.658,294.623,0.741625,191.607,309.654,0.777948,206.617,430.429,0.786347,236.83,513.371,0.836531,231.761,287.051,0.54631,231.91,392.639,0.579382,231.909,483.174,0.376967,133.755,450.457,0.701421,113.683,450.543,0.686343,158.924,598.851,0.743854,146.276,784.897,0.748568,153.841,448.025,0.634087,183.97,586.256,0.722546,188.985,714.411,0.834642,292.068,279.536,0.357714,309.739,274.576,0.0993646,261.969,252.011,0.573587,0.0,0.0,0.0,251.887,721.995,0.798197,246.899,714.521,0.789823,173.979,732.094,0.770419,211.598,812.414,0.788853,191.508,815.034,0.788429,128.733,799.937,0.735122
304.705,289.65,0.240158,211.688,294.62,0.733028,194.163,309.658,0.756426,209.08,430.4,0.797623,236.827,513.352,0.836729,229.304,287.049,0.549993,231.882,390.202,0.496506,234.301,475.697,0.367676,133.82,450.441,0.693841,116.169,450.537,0.684881,161.357,596.317,0.754895,146.301,782.393,0.755212,153.868,447.994,0.633119,184.032,583.792,0.72538,188.974,714.442,0.837781,302.167,274.538,0.265365,0.0,0.0,0.0,271.99,259.433,0.634392,0.0,0.0,0.0,251.921,722.022,0.795699,249.293,714.528,0.790484,173.959,732.126,0.766196,209.224,810.055,0.795111,189.122,815.003,0.800548,128.749,797.444,0.753139
307.204,289.647,0.245425,211.697,294.606,0.735525,196.557,309.646,0.754966,209.079,430.379,0.796864,236.822,513.352,0.837591,229.302,287.037,0.548177,231.889,390.175,0.506635,234.32,475.685,0.374292,133.819,450.431,0.693384,116.177,450.525,0.684417,161.347,596.305,0.752962,146.3,782.411,0.753115,153.862,447.989,0.633055,184.026,583.758,0.724907,188.964,714.437,0.835725,304.688,274.533,0.269897,0.0,0.0,0.0,272.003,259.428,0.639455,0.0,0.0,0.0,251.923,722.04,0.797569,249.293,714.537,0.789182,173.944,732.125,0.769051,209.243,810.067,0.793951,191.494,815.013,0.800848,128.746,797.456,0.752086
297.18,289.579,0.235877,214.151,292.191,0.728699,196.65,309.63,0.740334,209.083,430.349,0.79048,236.819,513.383,0.830945,231.762,282.087,0.547859,231.92,390.152,0.57085,234.36,480.694,0.382408,133.794,450.427,0.701882,113.676,450.49,0.687496,161.417,596.347,0.751115,146.345,782.371,0.754348,153.917,448.014,0.640529,186.485,581.279,0.74205,188.973,714.437,0.834325,294.668,272.064,0.279532,0.0,0.0,0.0,269.568,256.896,0.632426,0.0,0.0,0.0,251.891,724.5,0.80594,246.905,714.571,0.790533,173.956,732.104,0.7443,209.231,810.037,0.800446,191.495,814.975,0.806325,128.769,797.435,0.748806
294.673,292.162,0.234897,211.793,294.61,0.737142,191.697,309.617,0.77588,209.049,430.36,0.809362,236.821,513.344,0.832819,234.296,287.03,0.561368,231.925,390.188,0.617328,234.4,488.196,0.405538,133.826,450.403,0.707185,113.676,450.451,0.692429,161.439,593.879,0.763867,146.305,782.348,0.753764,156.378,448.004,0.650525,184.059,581.253,0.736265,188.991,714.472,0.83719,294.64,279.548,0.258789,0.0,0.0,0.0,269.58,256.963,0.628937,0.0,0.0,0.0,251.868,724.499,0.800574,246.885,714.571,0.785618,173.975,732.154,0.752268,209.173,810.012,0.79148,189.083,814.978,0.809693,128.752,797.411,0.747941
292.179,294.663,0.278086,214.199,292.172,0.748859,194.049,304.717,0.76164,206.574,422.87,0.746889,236.787,510.858,0.852145,234.376,287.03,0.579584,234.29,390.135,0.703626,236.833,488.183,0.466943,133.831,447.935,0.692659,113.66,447.977,0.678764,161.423,593.86,0.768736,146.304,782.37,0.758894,156.421,445.515,0.635523,184.04,581.28,0.730441,189.01,714.509,0.837889,292.188,284.563,0.301351,0.0,0.0,0.0,269.497,256.988,0.628609,0.0,0.0,0.0,251.899,724.504,0.793922,246.919,714.573,0.776907,174.017,734.495,0.741834,209.2,809.976,0.793879,189.115,814.965,0.816391,128.76,797.415,0.755181
294.619,292.22,0.243304,214.224,294.646,0.730652,191.697,307.17,0.767935,206.698,427.858,0.791914,236.835,510.855,0.85097,236.831,289.573,0.57709,236.783,390.196,0.7173,236.809,490.721,0.48567,133.792,447.987,0.708074,111.211,448.004,0.695858,161.4,593.805,0.769103,146.287,782.331,0.760797,158.872,447.97,0.641551,183.986,581.261,0.725889,189.041,714.555,0.837678,294.641,279.572,0.258131,0.0,0.0,0.0,271.968,256.931,0.61462,0.0,0.0,0.0,251.948,722.049,0.792819,249.319,714.559,0.7841,174.058,734.565,0.762608,209.131,809.966,0.791952,189.042,814.958,0.806377,128.755,795.023,0.762714
292.179,292.079,0.25502,214.255,292.208,0.740485,194.1,304.694,0.752994,209.02,425.373,0.773705,236.837,510.832,0.85103,236.809,287.137,0.581663,236.797,390.256,0.694604,236.872,490.673,0.451368,133.74,447.921,0.703982,111.233,445.515,0.677087,163.845,593.806,0.779299,146.228,782.387,0.750842,153.936,447.944,0.647122,184.032,581.236,0.730441,189.009,714.52,0.840093,292.152,274.578,0.265429,0.0,0.0,0.0,271.951,254.392,0.577662,0.0,0.0,0.0,251.921,722.074,0.792091,249.298,714.567,0.778764,173.967,732.195,0.777339,209.159,807.441,0.763504,189.087,812.569,0.805835,128.715,797.44,0.76202
292.179,292.098,0.260401,214.244,292.226,0.74087,194.084,304.705,0.75663,206.684,425.342,0.764223,236.839,510.826,0.850256,236.804,289.535,0.585747,236.798,390.255,0.692292,236.868,490.686,0.455666,133.721,447.916,0.706685,111.209,445.509,0.682041,161.433,593.815,0.777246,146.23,782.388,0.750555,153.929,447.938,0.649596,184.037,581.211,0.732403,189.005,714.514,0.839362,292.161,274.598,0.27858,0.0,0.0,0.0,271.948,254.411,0.586402,0.0,0.0,0.0,251.915,722.078,0.790183,249.292,714.57,0.775371,173.96,732.192,0.775558,209.163,807.444,0.762316,189.09,812.57,0.805519,128.713,797.441,0.761839
292.211,294.7,0.314579,214.27,292.229,0.714757,196.577,307.205,0.749156,209.044,425.409,0.778688,236.827,510.829,0.84254,234.353,287.053,0.562047,236.789,390.249,0.688829,236.888,488.202,0.448552,131.309,440.452,0.698083,111.182,440.49,0.675611,161.416,591.391,0.773196,143.795,779.871,0.736334,151.449,440.444,0.640689,183.995,578.789,0.726094,189.007,714.515,0.842898,294.652,284.577,0.324573,0.0,0.0,0.0,269.593,256.962,0.593778,0.0,0.0,0.0,251.907,724.528,0.79177,249.29,714.582,0.772719,173.958,732.163,0.772823,209.176,804.961,0.754817,189.095,812.506,0.788212,128.629,795.024,0.753246
294.623,294.726,0.256747,214.244,292.186,0.719007,196.577,307.145,0.738481,209.125,425.383,0.79119,236.829,510.791,0.841663,234.32,284.615,0.554964,234.401,390.192,0.65738,236.885,483.182,0.415211,133.704,442.93,0.683236,113.632,442.972,0.661594,161.392,593.767,0.779597,141.239,779.888,0.712939,151.45,440.484,0.634783,183.987,581.285,0.72454,188.992,714.581,0.829943,297.2,284.614,0.299913,0.0,0.0,0.0,271.96,256.972,0.6115,0.0,0.0,0.0,251.993,722.051,0.75476,249.355,714.553,0.749454,173.947,734.578,0.775854,211.702,802.475,0.714218,191.581,812.483,0.74836,126.228,795.04,0.737358
292.189,302.168,0.272901,214.257,292.172,0.721678,196.608,304.718,0.728634,209.156,425.338,0.792904,236.839,510.789,0.837966,234.304,287.05,0.560769,234.364,390.219,0.655198,236.864,483.209,0.391516,131.316,440.449,0.688096,111.231,442.963,0.667025,161.369,593.785,0.779573,136.316,779.841,0.735954,151.44,437.964,0.630043,183.962,578.786,0.730192,188.975,714.58,0.838146,297.142,289.539,0.305636,0.0,0.0,0.0,272.045,266.972,0.538676,0.0,0.0,0.0,251.907,724.505,0.775503,249.28,714.589,0.762899,171.604,734.529,0.819481,209.232,799.966,0.730925,189.106,812.425,0.759988,126.189,795.011,0.755679
292.091,297.138,0.476203,214.252,292.209,0.725275,194.157,304.732,0.737789,209.167,425.355,0.804438,236.885,510.817,0.837367,234.369,287.098,0.571951,234.375,390.247,0.635504,236.873,483.195,0.37552,131.321,440.426,0.705085,111.171,440.481,0.682631,158.935,591.396,0.776565,131.295,777.393,0.764878,153.833,437.993,0.646466,183.957,576.292,0.746664,188.973,714.617,0.785569,292.087,282.104,0.456626,309.665,289.569,0.108829,267.022,254.418,0.550861,0.0,0.0,0.0,251.924,722.079,0.779794,249.297,714.558,0.778009,171.6,734.723,0.612665,209.229,804.992,0.640766,189.112,812.52,0.687,121.12,794.907,0.718583
292.2,294.699,0.337685,216.744,292.192,0.710729,199.137,307.19,0.733468,209.17,425.355,0.802499,239.287,510.817,0.833056,236.799,284.579,0.553649,234.351,390.163,0.642991,239.314,478.191,0.374691,131.34,437.932,0.693957,111.215,440.441,0.670351,161.372,591.354,0.772874,131.304,777.326,0.776224,153.837,435.491,0.632065,181.508,576.299,0.73645,188.944,716.968,0.822905,294.685,284.603,0.361726,0.0,0.0,0.0,271.966,264.453,0.563444,0.0,0.0,0.0,251.894,724.504,0.782967,246.913,714.576,0.764913,171.584,734.656,0.802022,206.665,795.041,0.687867,186.539,807.535,0.671279,121.143,794.867,0.714205
292.235,294.694,0.375619,216.72,292.201,0.713147,199.099,307.21,0.739965,209.153,425.356,0.804622,236.887,510.796,0.832581,236.797,284.58,0.555196,234.372,390.175,0.652726,239.314,480.694,0.392633,131.341,437.933,0.695495,111.213,440.427,0.67031,161.355,591.339,0.774252,131.3,777.312,0.775893,153.842,435.505,0.633576,181.512,578.698,0.736794,188.946,716.96,0.822425,294.69,284.592,0.389804,0.0,0.0,0.0,271.958,264.451,0.566569,0.0,0.0,0.0,251.894,724.505,0.780829,246.911,714.577,0.762981,171.586,734.65,0.800543,206.653,795.033,0.688967,186.53,807.521,0.669306,121.139,794.862,0.711761
292.163,294.661,0.375664,219.185,292.203,0.715695,199.148,307.168,0.738358,209.151,422.873,0.787847,236.881,510.799,0.835785,236.839,287.035,0.570561,234.395,390.214,0.654192,236.871,488.18,0.400161,133.706,437.949,0.696613,111.187,440.422,0.675722,156.43,591.386,0.766788,131.366,779.86,0.746748,153.906,437.938,0.633569,181.491,576.276,0.741474,188.97,714.561,0.837021,292.186,282.072,0.400808,0.0,0.0,0.0,269.442,256.942,0.615131,0.0,0.0,0.0,251.911,724.507,0.782338,246.922,714.585,0.770475,171.58,734.562,0.821851,209.122,795.037,0.738807,189.018,807.534,0.708909,123.632,797.445,0.702767
292.125,292.226,0.348214,216.766,292.161,0.719178,201.592,304.731,0.731437,209.158,422.811,0.780281,239.305,510.78,0.832146,236.824,284.614,0.56606,234.393,390.178,0.648662,236.875,488.176,0.40225,133.715,437.941,0.692884,111.229,440.426,0.666232,153.941,593.772,0.771386,131.317,777.325,0.751199,153.883,437.913,0.632276,179.039,578.704,0.727134,188.948,714.542,0.830568,292.148,279.555,0.372704,0.0,0.0,0.0,269.416,254.421,0.595315,0.0,0.0,0.0,251.887,724.513,0.786665,246.881,714.584,0.768046,171.55,734.532,0.79692,204.131,794.893,0.690461,181.544,802.491,0.658028,121.212,795.017,0.669696
294.704,294.701,0.199415,216.75,292.199,0.706743,204.106,307.184,0.737824,209.262,425.408,0.783114,239.345,510.807,0.832237,234.315,284.598,0.547801,234.365,390.17,0.627136,236.873,485.687,0.391778,131.348,437.992,0.684043,113.608,442.931,0.664293,153.825,593.905,0.788333,133.741,777.322,0.736732,153.825,437.949,0.628028,179.01,581.25,0.716241,188.947,714.536,0.825782,302.153,284.606,0.234177,0.0,0.0,0.0,272.094,264.46,0.523931,0.0,0.0,0.0,251.896,722.08,0.784143,246.885,714.57,0.778208,171.547,734.525,0.77869,204.149,794.859,0.701405,183.985,802.478,0.655549,126.122,795.038,0.683972
289.668,292.124,0.33964,219.205,292.122,0.733172,204.117,299.64,0.724426,209.231,422.834,0.773921,239.335,510.803,0.829045,236.808,287.107,0.583995,234.365,392.622,0.65965,236.88,490.66,0.400055,131.348,440.434,0.689548,113.594,440.462,0.666301,151.385,596.297,0.80605,133.744,774.922,0.743156,153.818,440.454,0.635001,178.969,583.775,0.713606,188.949,714.534,0.82865,292.053,274.597,0.359831,0.0,0.0,0.0,267.018,251.927,0.584567,0.0,0.0,0.0,251.928,724.533,0.783949,246.915,714.588,0.776919,171.55,734.529,0.776235,201.589,792.458,0.698645,178.977,800.003,0.655286,126.156,794.961,0.676056
289.682,292.093,0.36342,219.241,292.141,0.73562,204.16,302.15,0.728518,209.212,420.385,0.769546,239.354,510.815,0.830896,236.828,287.082,0.587277,234.35,390.261,0.665639,239.315,490.775,0.382912,133.713,445.45,0.696799,113.635,445.454,0.673074,151.306,596.386,0.801162,133.824,777.31,0.719202,153.825,445.482,0.648674,178.98,586.274,0.720472,188.987,714.579,0.827841,292.048,274.577,0.377445,0.0,0.0,0.0,266.984,251.89,0.583862,0.0,0.0,0.0,251.984,724.542,0.783281,249.319,714.6,0.778896,171.572,734.591,0.767255,196.617,792.445,0.674407,176.472,799.977,0.637801,128.614,794.936,0.639172
289.651,292.149,0.444194,219.223,292.138,0.736915,204.119,302.159,0.724936,209.215,422.838,0.770674,239.346,510.813,0.832994,236.83,287.082,0.585252,234.341,390.268,0.665085,239.306,490.751,0.378209,133.717,445.45,0.694995,113.644,445.454,0.67164,151.325,596.352,0.803499,133.829,777.331,0.71585,153.824,445.483,0.64634,178.97,588.704,0.726633,188.982,714.586,0.826763,289.599,274.575,0.44926,307.21,279.593,0.09359,256.988,249.29,0.649475,0.0,0.0,0.0,252.006,724.554,0.778346,249.336,714.607,0.773869,171.56,734.592,0.767751,196.632,792.469,0.675847,176.487,800.006,0.638266,128.613,794.95,0.634195
289.695,292.173,0.470718,221.702,292.135,0.740197,204.169,302.144,0.722611,209.156,420.35,0.76686,239.362,510.811,0.829626,236.849,287.09,0.586585,234.36,390.242,0.690001,239.308,490.714,0.405769,131.346,447.943,0.700746,113.667,447.959,0.678255,151.276,596.338,0.794602,136.251,777.393,0.706904,151.416,447.963,0.650869,176.523,583.791,0.728175,188.966,714.563,0.822721,289.594,274.552,0.48901,307.184,279.536,0.100139,254.512,246.88,0.700247,0.0,0.0,0.0,251.985,724.536,0.771556,249.322,714.594,0.766943,171.563,734.567,0.769028,204.15,792.515,0.702932,184.008,802.463,0.65968,128.635,797.43,0.66964
289.672,292.156,0.419568,219.21,292.163,0.722753,201.66,304.681,0.718402,209.151,422.868,0.782073,236.887,510.806,0.834644,236.822,287.046,0.571558,234.366,390.098,0.69115,236.882,488.209,0.438656,131.352,447.937,0.700049,113.671,447.95,0.675836,148.883,598.864,0.777695,136.269,782.403,0.711474,151.427,447.956,0.652907,176.511,581.282,0.725012,188.974,714.558,0.830745,289.623,274.566,0.44189,0.0,0.0,0.0,261.95,249.395,0.660012,0.0,0.0,0.0,252.018,724.522,0.77956,249.35,714.592,0.779827,171.576,734.6,0.785227,209.081,794.962,0.749463,188.97,807.486,0.692577,128.632,799.933,0.692386
292.06,292.193,0.470155,219.236,292.174,0.71322,204.167,307.136,0.726496,209.157,425.317,0.789983,239.327,510.903,0.845434,234.37,284.602,0.555439,234.336,390.077,0.663124,241.799,478.188,0.403219,133.706,450.479,0.717425,113.681,450.497,0.691614,148.828,606.38,0.784529,138.775,784.904,0.710047,151.426,450.478,0.665653,176.538,586.224,0.722361,188.941,714.512,0.84276,289.67,274.596,0.470424,307.254,282.08,0.103042,264.454,249.46,0.646283,0.0,0.0,0.0,251.968,722.072,0.780411,249.296,714.574,0.77725,171.527,734.522,0.824894,209.09,794.981,0.7572,188.97,807.497,0.705276,128.701,799.966,0.672848
289.663,294.633,0.487371,216.764,292.212,0.71347,204.114,307.209,0.738088,209.167,427.843,0.815416,239.297,510.883,0.833156,234.363,284.612,0.55173,234.299,390.192,0.702792,239.336,490.679,0.470207,131.351,450.511,0.719536,113.631,450.553,0.694671,148.894,606.356,0.779497,138.791,789.886,0.730989,151.442,450.489,0.669166,181.515,581.23,0.728511,188.938,714.533,0.826211,289.613,277.071,0.478581,307.234,284.608,0.108075,261.977,249.436,0.637156,0.0,0.0,0.0,251.988,722.029,0.781302,249.319,714.559,0.78333,171.522,734.576,0.807051,211.655,795.019,0.739738,191.538,809.989,0.707867,128.704,802.506,0.690007
289.682,297.123,0.396388,216.759,294.671,0.704251,204.174,309.653,0.761522,209.239,427.913,0.821309,236.873,513.279,0.851424,234.322,287.092,0.558081,234.257,390.225,0.639756,236.864,485.73,0.375162,133.724,450.57,0.714764,113.667,452.978,0.6887,148.79,608.904,0.793946,141.286,789.894,0.73409,151.459,450.531,0.662743,178.984,581.263,0.729786,188.995,714.53,0.845573,289.697,282.071,0.384062,0.0,0.0,0.0,269.411,254.39,0.588833,0.0,0.0,0.0,251.96,722.024,0.784322,249.296,714.555,0.788617,171.607,734.562,0.81713,211.685,797.519,0.742931,191.577,812.449,0.765518,128.726,805.001,0.712105
292.051,294.638,0.439408,216.755,294.663,0.705684,206.559,309.666,0.762533,209.259,430.309,0.832069,236.875,513.284,0.852524,234.313,287.077,0.556944,234.276,390.228,0.641565,236.86,488.18,0.385411,133.727,450.577,0.713467,113.677,452.985,0.687451,148.794,608.9,0.794937,141.283,789.892,0.731256,151.456,450.537,0.661602,178.977,581.256,0.72826,188.998,714.532,0.842803,289.691,279.544,0.427155,309.615,284.577,0.0904668,266.974,251.959,0.601722,0.0,0.0,0.0,251.975,722.008,0.78086,249.305,714.547,0.789218,173.924,734.583,0.814089,211.689,797.52,0.741511,191.579,812.449,0.762944,128.725,805.013,0.71046
289.658,294.633,0.512112,216.735,294.612,0.712745,204.111,307.227,0.749278,209.22,427.888,0.814041,236.846,513.335,0.8501,234.315,287.105,0.560611,231.931,392.643,0.636883,234.386,493.228,0.375142,131.351,450.593,0.723198,113.625,452.965,0.697997,148.876,608.832,0.792166,143.785,787.425,0.727925,151.451,452.95,0.673537,179.016,581.287,0.720378,189.012,714.572,0.833182,289.545,277.08,0.518863,307.228,284.602,0.116803,256.938,249.348,0.702548,0.0,0.0,0.0,252.027,722.068,0.772205,249.364,714.579,0.782401,171.615,734.613,0.783951,211.62,799.978,0.744386,191.55,812.448,0.771952,128.764,802.46,0.692036
